,URL,Nom,Genre,Tete,Coeur,Fond
0,https://www.olfastory.com/parfum/invictus-victory-elixir-de-paco-rabanne,invictus-victory-elixir-de-paco-rabanne,1,1,"2, 3",4
1,https://www.olfastory.com/parfum/la-petite-robe-noire-rose-cherry,la-petite-robe-noire-rose-cherry,0,"5, 6","7, 8","9, 2"
2,https://www.olfastory.com/parfum/aqua-allegoria-harvest-rosa-rossa,aqua-allegoria-harvest-rosa-rossa,0,10,11,12
3,https://www.olfastory.com/parfum/aqua-allegoria-harvest-nerolia-vetiver,aqua-allegoria-harvest-nerolia-vetiver,2,13,14,15
4,https://www.olfastory.com/parfum/aqua-allegoria-harvest-madarine-basilic,aqua-allegoria-harvest-madarine-basilic,0,16,"17, 6",18
5,https://www.olfastory.com/parfum/aqua-allegoria-forte-nerolia-vetiver,aqua-allegoria-forte-nerolia-vetiver,0,"19, 20, 21","13, 22, 7","14, 4, 23"
6,https://www.olfastory.com/parfum/good-girl-blush,good-girl-blush,0,"19, 16","24, 10, 25","2, 4"
7,https://www.olfastory.com/parfum/1-million-royal,1-million-royal,1,"26, 19, 27","28, 29, 30","31, 23, 32"
8,https://www.olfastory.com/parfum/y-eau-de-parfum-intense,y-eau-de-parfum-intense,1,"33, 19, 34","30, 35, 28","14, 32, 23"
9,https://www.olfastory.com/parfum/eau-rochas-soleil-citron,eau-rochas-soleil-citron,0,"36, 13, 21","37, 38, 7","18, 9, 3"
10,https://www.olfastory.com/parfum/lady-million-royal,lady-million-royal,0,39,40,18
11,https://www.olfastory.com/parfum/her-forever-de-narcisso-rodriguez,her-forever-de-narcisso-rodriguez,0,"41, 42, 43","44, 45, 38","32, 46"
12,https://www.olfastory.com/parfum/gentleman-society-de-givenchy,gentleman-society-de-givenchy,1,"27, 30","47, 14","2, 48, 23"
13,https://www.olfastory.com/parfum/kenzo-homme-eau-de-toilette-marine,kenzo-homme-eau-de-toilette-marine,1,"49, 50, 51","52, 32","53, 23"
14,https://www.olfastory.com/parfum/angel-elixir-de-mugler,angel-elixir-de-mugler,0,54,"43, 53, 25, 38",2
15,https://www.olfastory.com/parfum/la-vie-est-belle-iris-absolu-de-lancome,la-vie-est-belle-iris-absolu-de-lancome,0,"22, 12, 38","38, 43","55, 32"
16,https://www.olfastory.com/parfum/boss-alive-parfum,boss-alive-parfum,0,56,14,31
17,https://www.olfastory.com/parfum/un-jardin-de-cythere,un-jardin-de-cythere,2,57,"58, 59",60
18,https://www.olfastory.com/parfum/shalimar-millesime-tonka-guerlain,shalimar-millesime-tonka-guerlain,0,"61, 19","55, 7, 43","4, 2"
19,https://www.olfastory.com/parfum/boss-bottled-parfum-dhugo-boss,boss-bottled-parfum-dhugo-boss,1,"16, 62","55, 21","23, 63"
20,https://www.olfastory.com/parfum/la-petite-robe-noire-intense-0,la-petite-robe-noire-intense-0,0,"19, 12, 64, 65","7, 38, 43","2, 32, 9, 53"
21,https://www.olfastory.com/parfum/aqua-allegoria-forte-rossa-rossa-guerlain,aqua-allegoria-forte-rossa-rossa-guerlain,0,"10, 12","7, 66, 67","53, 2, 32, 31, 9"
22,https://www.olfastory.com/parfum/show-me-love-escada,show-me-love-escada,0,65,43,68
23,https://www.olfastory.com/parfum/coach-open-road,coach-open-road,1,"36, 69","70, 30, 28","14, 23, 32"
24,https://www.olfastory.com/parfum/chloe-naturelle-rose-intense,chloe-naturelle-rose-intense,0,"19, 13","71, 7","53, 23"
25,https://www.olfastory.com/parfum/ralphs-club-parfum,ralphs-club-parfum,1,"28, 30",23,14
26,https://www.olfastory.com/parfum/gucci-bloom-eau-de-toilette,gucci-bloom-eau-de-toilette,0,"13, 19, 16, 36","44, 43, 38","46, 53"
27,https://www.olfastory.com/parfum/mugler-alien,mugler-alien,0,"72, 19",43,"2, 31, 73"
28,https://www.olfastory.com/parfum/oriental-dream,oriental-dream,2,"25, 73, 74","75, 31, 62","53, 3, 76"
29,https://www.olfastory.com/parfum/frame-eau-de-parfum,frame-eau-de-parfum,0,"77, 19","43, 1","53, 2"
30,https://www.olfastory.com/parfum/nina-fleur,nina-fleur,0,"36, 69","38, 13","9, 23"
31,https://www.olfastory.com/parfum/flower-kenzo-labsolue,flower-kenzo-labsolue,0,78,"7, 38","2, 9"
32,https://www.olfastory.com/parfum/scandal-pour-homme-le-parfum,scandal-pour-homme-le-parfum,1,35,4,53
33,https://www.olfastory.com/parfum/scandal-le-parfum,scandal-le-parfum,0,43,"79, 80",2
34,https://www.olfastory.com/parfum/dior-jadore-parfum-deau,dior-jadore-parfum-deau,0,43,"7, 81","82, 13"
35,https://www.olfastory.com/parfum/code-parfum,code-parfum,1,19,"55, 30, 83","4, 23"
36,https://www.olfastory.com/parfum/dolce-amalfi,dolce-amalfi,2,36,32,23
37,https://www.olfastory.com/parfum/light-blue-femme-italian-love,light-blue-femme-italian-love,0,"36, 69","84, 43, 7","53, 9, 23, 3"
38,https://www.olfastory.com/parfum/leau-dissey-summer-edition,leau-dissey-summer-edition,0,"49, 13, 19","41, 7, 38","72, 85, 46"
39,https://www.olfastory.com/parfum/mon-paris-lumiere,mon-paris-lumiere,0,"86, 36","7, 87, 43","9, 32"
40,https://www.olfastory.com/parfum/leau-dissey-pour-homme-summer-edition,leau-dissey-pour-homme-summer-edition,1,"49, 36, 19","88, 17, 43","52, 89, 23"
41,https://www.olfastory.com/parfum/light-blue-homme-italian-love,light-blue-homme-italian-love,1,"90, 19","91, 29, 60, 73","14, 46, 32, 92"
42,https://www.olfastory.com/parfum/idole-nectar,idole-nectar,0,7,"79, 93",2
43,https://www.olfastory.com/parfum/drop-dissey-eau-de-parfum-fraiche,drop-dissey-eau-de-parfum-fraiche,0,94,"95, 49, 7","18, 96, 23"
44,https://www.olfastory.com/parfum/d-diesel,d-diesel,1,33,28,2
45,https://www.olfastory.com/parfum/infusion-dylang,infusion-dylang,2,"19, 27",25,53
46,https://www.olfastory.com/parfum/infusion-vanille,infusion-vanille,2,"19, 2, 97","13, 98",2
47,https://www.olfastory.com/parfum/good-fortune,good-fortune,0,"99, 100",43,2
48,https://www.olfastory.com/parfum/eau-de-basilic-pourpre,eau-de-basilic-pourpre,2,19,"17, 35","101, 32"
49,https://www.olfastory.com/parfum/quatre-iconic,quatre-iconic,2,"54, 16, 33","102, 44, 12","32, 3, 14"
50,https://www.olfastory.com/parfum/most-wanted-parfum,most-wanted-parfum,1,33,18,2
51,https://www.olfastory.com/parfum/hugo-reflective,hugo-reflective,1,57,89,14
52,https://www.olfastory.com/parfum/habit-rouge-linstinct,habit-rouge-linstinct,1,"60, 19, 90","103, 104, 7","63, 32, 2"
53,https://www.olfastory.com/parfum/pour-un-homme-de-caron-le-soir,pour-un-homme-de-caron-le-soir,1,"28, 89","55, 29","71, 96, 4, 2"
54,https://www.olfastory.com/parfum/pour-un-homme-de-caron-le-matin,pour-un-homme-de-caron-le-matin,1,"33, 19, 20","28, 35","32, 92, 105"
55,https://www.olfastory.com/parfum/terre-dhermes-eau-givree,terre-dhermes-eau-givree,1,106,107,"108, 18"
56,https://www.olfastory.com/parfum/invictus-platinum,invictus-platinum,1,"109, 90","110, 28","89, 32"
57,https://www.olfastory.com/parfum/my-way-floral,my-way-floral,0,"111, 38, 16","13, 44","9, 2"
58,https://www.olfastory.com/parfum/ck1-palace,ck1-palace,2,"16, 36, 112","29, 113, 69","105, 53, 73"
59,https://www.olfastory.com/parfum/boss-bottled-marine,boss-bottled-marine,1,"69, 110","114, 30","73, 32"
60,https://www.olfastory.com/parfum/her-eau-de-toilette,her-eau-de-toilette,0,"66, 115, 12, 54","81, 24, 7, 116","46, 23"
61,https://www.olfastory.com/parfum/coffret-explorer-ultra-blue,coffret-explorer-ultra-blue,1,57,49,117
62,https://www.olfastory.com/parfum/narciso-cristal,narciso-cristal,0,"19, 118, 38","7, 43, 46","23, 119, 31"
63,https://www.olfastory.com/parfum/lair-du-temps-paris-chez-antoinette-poisson-2022,lair-du-temps-paris-chez-antoinette-poisson-2022,0,"19, 20","38, 15","4, 9"
64,https://www.olfastory.com/parfum/gentleman-reserve-privee,gentleman-reserve-privee,1,19,"55, 120","3, 18"
65,https://www.olfastory.com/parfum/parole-deau,parole-deau,2,52,36,88
66,https://www.olfastory.com/parfum/flora-gorgeous-gardenia,flora-gorgeous-gardenia,0,66,"42, 43",32
67,https://www.olfastory.com/parfum/lhomme-eau-de-parfum,lhomme-eau-de-parfum,1,"111, 19","35, 28","121, 122, 23, 14"
68,https://www.olfastory.com/parfum/young-man-french-surfeur,young-man-french-surfeur,1,"19, 90, 36","123, 69, 27","3, 53, 46"
69,https://www.olfastory.com/parfum/ikks-little-woman-french-surfeuse,ikks-little-woman-french-surfeuse,0,"16, 124, 125","7, 38, 54","2, 23, 46"
70,https://www.olfastory.com/parfum/kiss-good-vibes,kiss-good-vibes,0,"19, 90, 115","37, 40, 126","23, 3, 46"
71,https://www.olfastory.com/parfum/good-girl,good-girl,0,"127, 128, 19, 36","44, 43, 38, 55, 7","4, 129, 2, 130, 53, 46, 73, 3, 114, 32, 23"
72,https://www.olfastory.com/parfum/us-leau-all,us-leau-all,2,19,"28, 13","73, 53, 46"
73,https://www.olfastory.com/parfum/uomo-coral-fantasy-born-roma,uomo-coral-fantasy-born-roma,1,"69, 27, 19","35, 28, 30","131, 14, 32"
74,https://www.olfastory.com/parfum/donna-born-roma-coral-fantasy,donna-born-roma-coral-fantasy,0,"132, 124","7, 43, 84","9, 23"
75,https://www.olfastory.com/parfum/costa-azzurra-parfum,costa-azzurra-parfum,2,36,"89, 122","133, 3"
76,https://www.olfastory.com/parfum/1-million-elixir,1-million-elixir,1,"69, 134","7, 45, 23","2, 4, 32"
77,https://www.olfastory.com/parfum/him-bleu-noir-parfum,him-bleu-noir-parfum,1,"19, 16, 89",46,"4, 14, 63, 53"
78,https://www.olfastory.com/parfum/l1212-rose-eau-fraiche,l1212-rose-eau-fraiche,0,"90, 124","12, 54, 91","23, 114"
79,https://www.olfastory.com/parfum/l1212-blanc-eau-fraiche,l1212-blanc-eau-fraiche,1,"90, 33, 36","69, 107, 28","14, 96, 23"
80,https://www.olfastory.com/parfum/la-belle-fleur-terrible,la-belle-fleur-terrible,0,135,55,2
81,https://www.olfastory.com/parfum/le-beau-le-parfum,le-beau-le-parfum,1,"136, 55, 89, 33","72, 18","53, 4, 137, 138"
82,https://www.olfastory.com/parfum/eau-extraordinaire,eau-extraordinaire,0,43,"57, 33",32
83,https://www.olfastory.com/parfum/declaration-haute-fraicheur,declaration-haute-fraicheur,1,57,27,23
84,https://www.olfastory.com/parfum/oui-la-vie-est-belle,oui-la-vie-est-belle,0,"56, 19, 54","7, 25","32, 55, 139"
85,https://www.olfastory.com/parfum/aqua-allegoria-nerolia-vetiver,aqua-allegoria-nerolia-vetiver,0,13,"22, 17",14
86,https://www.olfastory.com/parfum/si-passione-eclat,si-passione-eclat,0,"12, 19",7,"46, 2"
87,https://www.olfastory.com/parfum/chrome-eau-de-parfum,chrome-eau-de-parfum,1,16,28,52
88,https://www.olfastory.com/parfum/flowerbomb-ruby-orchid,flowerbomb-ruby-orchid,0,"67, 140",141,2
89,https://www.olfastory.com/parfum/nina-soleil,nina-soleil,0,"16, 19",42,"2, 23"
90,https://www.olfastory.com/parfum/her-musc-noir-rose,her-musc-noir-rose,0,"113, 54, 19","46, 7, 44",2
91,https://www.olfastory.com/parfum/acqua-di-gio-eau-de-parfum,acqua-di-gio-eau-de-parfum,1,"16, 49","142, 30, 35",32
92,https://www.olfastory.com/parfum/good-girl-supreme,good-girl-supreme,0,"143, 43","4, 44",14
93,https://www.olfastory.com/parfum/guilty-femme-eau-de-toilette,guilty-femme-eau-de-toilette,0,"54, 16","95, 67, 43, 35, 56, 12","9, 3, 32, 2"
94,https://www.olfastory.com/parfum/cherry-japan,cherry-japan,0,5,43,4
95,https://www.olfastory.com/parfum/nomade-eau-de-parfum-naturelle,nomade-eau-de-parfum-naturelle,2,"144, 145","118, 43","2, 53, 105"
96,https://www.olfastory.com/parfum/ndeg1-de-chanel-leau-rouge,ndeg1-de-chanel-leau-rouge,0,"143, 57","7, 43, 38","46, 55"
97,https://www.olfastory.com/parfum/stronger-you-only,stronger-you-only,1,90,"28, 35","2, 133"
98,https://www.olfastory.com/parfum/patchouli-blanc-0,patchouli-blanc-0,2,"54, 83","7, 32","73, 9"
99,https://www.olfastory.com/parfum/neroli-solaire,neroli-solaire,0,"13, 19","41, 25, 42","53, 46, 2"
100,https://www.olfastory.com/parfum/phantom-legion,phantom-legion,1,"36, 28","97, 32, 69, 28","14, 2, 28"
101,https://www.olfastory.com/parfum/legend-red,legend-red,1,"124, 27, 90","23, 107, 30","146, 4, 23"
102,https://www.olfastory.com/parfum/wild-rose,wild-rose,0,147,7,96
103,https://www.olfastory.com/parfum/la-petite-robe-noire-rose-rose-rose,la-petite-robe-noire-rose-rose-rose,0,"127, 8, 19","10, 7","4, 55, 148, 2"
104,https://www.olfastory.com/parfum/la-nuit-tresor-intense,la-nuit-tresor-intense,0,7,8,"149, 2, 18"
105,https://www.olfastory.com/parfum/scent-le-parfum-him,scent-le-parfum-him,1,"150, 33",55,"63, 18"
106,https://www.olfastory.com/parfum/scent-le-parfum-her,scent-le-parfum-her,0,"38, 54",14,"32, 151"
107,https://www.olfastory.com/parfum/irresistible-eau-de-toilette-fraiche,irresistible-eau-de-toilette-fraiche,0,"124, 54","7, 55","46, 23"
108,https://www.olfastory.com/parfum/ck-everyone-eau-de-parfum,ck-everyone-eau-de-parfum,2,124,152,14
109,https://www.olfastory.com/parfum/yes-i-am-delicious,yes-i-am-delicious,0,"16, 27","153, 43, 38","129, 154, 53"
110,https://www.olfastory.com/parfum/flower-kenzo-kokeshi,flower-kenzo-kokeshi,0,"7, 155, 12, 16","126, 7, 156, 43","2, 9, 62"
111,https://www.olfastory.com/parfum/fairy-love,fairy-love,0,"157, 56, 124",43,154
112,https://www.olfastory.com/parfum/la-vie-est-belle-eau-de-parfum-blanche,la-vie-est-belle-eau-de-parfum-blanche,0,"54, 19","55, 38, 13, 43","9, 32, 84, 139"
113,https://www.olfastory.com/parfum/oud-glacial,oud-glacial,2,"110, 78, 127","110, 116, 126, 7","76, 32, 46"
114,https://www.olfastory.com/parfum/one-gold-men,one-gold-men,1,"124, 19, 33","30, 27, 35","32, 117, 14"
115,https://www.olfastory.com/parfum/one-gold,one-gold,0,"54, 16, 113","7, 43, 116","2, 32, 9"
116,https://www.olfastory.com/parfum/sauvage-elixir,sauvage-elixir,1,"114, 51, 27, 90",28,"158, 53, 3, 32, 14"
117,https://www.olfastory.com/parfum/chloe-eau-de-parfum-naturelle,chloe-eau-de-parfum-naturelle,0,106,"7, 13","159, 23"
118,https://www.olfastory.com/parfum/voce-viva-intensa,voce-viva-intensa,0,"16, 19","43, 38","2, 160"
119,https://www.olfastory.com/parfum/yes-i-am-collector,yes-i-am-collector,0,"56, 16, 36, 19","42, 33, 3, 38, 43, 7","158, 161, 79, 2, 27, 162, 31, 117, 53"
120,https://www.olfastory.com/parfum/ralphs-club,ralphs-club,1,"30, 28",23,14
121,https://www.olfastory.com/parfum/match-point-eau-de-parfum,match-point-eau-de-parfum,1,"163, 90, 54","28, 27, 99","32, 164, 119"
122,https://www.olfastory.com/parfum/linterdit-eau-de-parfum-rouge,linterdit-eau-de-parfum-rouge,0,"124, 33","44, 43, 165","32, 53, 14"
123,https://www.olfastory.com/parfum/rivieres-de-cartier-luxuriance,rivieres-de-cartier-luxuriance,2,"60, 35","166, 167","122, 58"
124,https://www.olfastory.com/parfum/rivieres-de-cartier-insouciance,rivieres-de-cartier-insouciance,2,126,55,"168, 18"
125,https://www.olfastory.com/parfum/rivieres-de-cartier-allegresse,rivieres-de-cartier-allegresse,2,"20, 169",125,"19, 44"
126,https://www.olfastory.com/parfum/luna-rossa-ocean,luna-rossa-ocean,1,"19, 170, 54","28, 55, 30, 171, 78","32, 14, 46, 79"
127,https://www.olfastory.com/parfum/my-way-intense,my-way-intense,0,"38, 111",44,"2, 53"
128,https://www.olfastory.com/parfum/fleur-doranger-bergamote,fleur-doranger-bergamote,0,19,38,13
129,https://www.olfastory.com/parfum/fleur-de-tiare-ylang,fleur-de-tiare-ylang,0,172,25,53
130,https://www.olfastory.com/parfum/fleur-de-jasmin-et-amandier,fleur-de-jasmin-et-amandier,0,127,43,46
131,https://www.olfastory.com/parfum/hero,hero,1,19,107,173
132,https://www.olfastory.com/parfum/defy,defy,1,"19, 28",14,3
133,https://www.olfastory.com/parfum/alien-goddess,alien-goddess,0,19,43,"2, 73"
134,https://www.olfastory.com/parfum/black-opium-extreme,black-opium-extreme,0,"128, 129","38, 43","2, 32"
135,https://www.olfastory.com/parfum/nina-extra-rouge,nina-extra-rouge,0,"56, 90, 12","7, 6","130, 2"
136,https://www.olfastory.com/parfum/angel-nova-eau-de-toilette,angel-nova-eau-de-toilette,0,11,"7, 82","23, 46"
137,https://www.olfastory.com/parfum/irresistible-eau-de-toilette,irresistible-eau-de-toilette,0,"7, 125","7, 55","9, 23"
138,https://www.olfastory.com/parfum/kenzo-homme-eau-de-toilette-intense,kenzo-homme-eau-de-toilette-intense,1,"54, 101, 49","14, 22, 21","53, 32, 151"
139,https://www.olfastory.com/parfum/scandal-pour-homme,scandal-pour-homme,1,"30, 16","79, 4",14
140,https://www.olfastory.com/parfum/twilly-dhermes-eau-ginger,twilly-dhermes-eau-ginger,0,24,33,23
141,https://www.olfastory.com/parfum/fusion-dissey-extreme,fusion-dissey-extreme,1,"19, 27","110, 28, 72, 108, 174","53, 32"
142,https://www.olfastory.com/parfum/azzaro-pour-homme-cologne-intense,azzaro-pour-homme-cologne-intense,1,36,28,167
143,https://www.olfastory.com/parfum/phantom,phantom,1,"28, 36","28, 69, 97, 32","28, 2, 14"
144,https://www.olfastory.com/parfum/gentleman-eau-de-toilette-intense,gentleman-eau-de-toilette-intense,1,"27, 17","55, 89","162, 23"
145,https://www.olfastory.com/parfum/light-blue-forever-pour-homme,light-blue-forever-pour-homme,1,"90, 19","91, 29","14, 9, 32"
146,https://www.olfastory.com/parfum/light-blue-forever-pour-femme,light-blue-forever-pour-femme,0,"36, 124, 69",38,"23, 9, 73"
147,https://www.olfastory.com/parfum/eau-neroli-ambree,eau-neroli-ambree,0,"41, 13","46, 38","73, 3, 23"
148,https://www.olfastory.com/parfum/idole-aura,idole-aura,0,"80, 7",43,"46, 2"
149,https://www.olfastory.com/parfum/la-nuit-de-lhomme-bleu-electrique,la-nuit-de-lhomme-bleu-electrique,1,"27, 33","28, 35",23
150,https://www.olfastory.com/parfum/le-male-board,le-male-board,1,19,"4, 35",3
151,https://www.olfastory.com/parfum/sound-brave,sound-brave,1,"107, 36",175,117
152,https://www.olfastory.com/parfum/aqua-allegoria-nettare-di-sole,aqua-allegoria-nettare-di-sole,0,"38, 19, 49","7, 82, 43, 174",15
153,https://www.olfastory.com/parfum/aqua-allegoria-flora-salvaggia,aqua-allegoria-flora-salvaggia,0,"126, 176, 37, 49","43, 38, 174","126, 9, 55"
154,https://www.olfastory.com/parfum/most-wanted,most-wanted,1,27,79,117
155,https://www.olfastory.com/parfum/angel-iced-star,angel-iced-star,0,72,2,"130, 32"
156,https://www.olfastory.com/parfum/lolita-lempicka-loriginal,lolita-lempicka-loriginal,0,"148, 19","158, 55, 4","2, 130, 32, 46"
157,https://www.olfastory.com/parfum/drop-dissey,drop-dissey,0,"149, 7","95, 43, 38, 123","46, 96, 2, 23"
158,https://www.olfastory.com/parfum/terra-di-gioia,terra-di-gioia,0,"66, 16, 19","127, 43","46, 117"
159,https://www.olfastory.com/parfum/wanted-girl-night,wanted-girl-night,0,177,178,32
160,https://www.olfastory.com/parfum/quatre-en-bleu,quatre-en-bleu,0,"36, 19, 16","44, 7, 43","151, 46, 53"
161,https://www.olfastory.com/parfum/explorer-ultra-blue,explorer-ultra-blue,1,"19, 54, 179","49, 137","32, 18, 63"
162,https://www.olfastory.com/parfum/mon-petit,mon-petit,2,"180, 148","38, 181, 118","127, 9"
163,https://www.olfastory.com/parfum/acqua-di-gio-profondo-lights,acqua-di-gio-profondo-lights,1,"16, 27, 49","89, 182, 166, 28, 167","14, 32, 23"
164,https://www.olfastory.com/parfum/coach-dreams-sunset,coach-dreams-sunset,2,"19, 66","43, 82","4, 2"
165,https://www.olfastory.com/parfum/invictus-victory,invictus-victory,1,"36, 54","28, 1","2, 4, 3"
166,https://www.olfastory.com/parfum/mal-aime,mal-aime,2,110,55,15
167,https://www.olfastory.com/parfum/spicebomb-infrared,spicebomb-infrared,1,"143, 78",165,"31, 131"
168,https://www.olfastory.com/parfum/lair-du-temps-paris-chez-antoinette-poisson,lair-du-temps-paris-chez-antoinette-poisson,0,"183, 54","44, 43, 25","53, 46"
169,https://www.olfastory.com/parfum/alive-0,alive-0,0,"16, 69, 82, 36","43, 7, 30","53, 23, 160"
170,https://www.olfastory.com/parfum/armani-code-0,armani-code-0,1,"28, 36, 19",4,"2, 23, 171, 46"
171,https://www.olfastory.com/parfum/si-eau-de-parfum-intense-0,si-eau-de-parfum-intense-0,0,12,"7, 134","31, 32"
172,https://www.olfastory.com/parfum/lady-million-fabulous,lady-million-fabulous,0,54,"44, 43, 25","4, 73, 160"
173,https://www.olfastory.com/parfum/scent-pure-accord-her,scent-pure-accord-her,0,19,45,46
174,https://www.olfastory.com/parfum/ck-one-summer-2021,ck-one-summer-2021,2,"36, 90, 49","184, 185, 88","85, 96, 67"
175,https://www.olfastory.com/parfum/la-dompteuse-encagee,la-dompteuse-encagee,2,41,25,127
176,https://www.olfastory.com/parfum/scent-pure-accord,scent-pure-accord,1,33,150,171
177,https://www.olfastory.com/parfum/stronger-you-absolutely,stronger-you-absolutely,1,"177, 19, 186","28, 134","2, 32, 23"
178,https://www.olfastory.com/parfum/olympea-blossom,olympea-blossom,0,"7, 54","66, 187, 12","2, 80, 73, 32"
179,https://www.olfastory.com/parfum/us,us,2,2,53,"32, 46"
180,https://www.olfastory.com/parfum/girl-0,girl-0,0,"13, 12, 54","38, 141, 43","53, 23, 2"
181,https://www.olfastory.com/parfum/me-0,me-0,2,"2, 161",73,53
182,https://www.olfastory.com/parfum/her-musc-noir,her-musc-noir,0,113,"46, 188",171
183,https://www.olfastory.com/parfum/h24,h24,1,30,189,47
184,https://www.olfastory.com/parfum/la-vie-est-belle-soleil-cristal,la-vie-est-belle-soleil-cristal,0,16,25,"2, 72"
185,https://www.olfastory.com/parfum/la-nuit-tresor-dentelle-de-roses,la-nuit-tresor-dentelle-de-roses,0,"56, 16",7,171
186,https://www.olfastory.com/parfum/y-le-parfum,y-le-parfum,1,"69, 33","35, 30, 28","4, 23, 32"
187,https://www.olfastory.com/parfum/black-opium-zebra,black-opium-zebra,0,"66, 54, 38","128, 43, 127, 158","2, 32, 23, 73"
188,https://www.olfastory.com/parfum/costa-azzura,costa-azzura,2,"85, 76, 190, 27, 191, 84","89, 36, 16, 170, 192, 28","122, 193, 62, 14, 167, 2"
189,https://www.olfastory.com/parfum/izia-la-nuit,izia-la-nuit,0,"12, 16, 27","7, 118, 82","2, 32, 133, 96"
190,https://www.olfastory.com/parfum/eclat-darpege-sheer,eclat-darpege-sheer,0,"16, 86, 194","116, 43, 24","9, 3, 23"
191,https://www.olfastory.com/parfum/summer-festival,summer-festival,0,5,"16, 43",53
192,https://www.olfastory.com/parfum/candy-love,candy-love,0,195,7,2
193,https://www.olfastory.com/parfum/valentino-uomo-born-roma-yellow-dream,valentino-uomo-born-roma-yellow-dream,1,"16, 136","101, 33","23, 2"
194,https://www.olfastory.com/parfum/mon-guerlain-sparkling-bouquet,mon-guerlain-sparkling-bouquet,0,"28, 43",2,53
195,https://www.olfastory.com/parfum/la-belle-le-parfum,la-belle-le-parfum,0,66,4,2
196,https://www.olfastory.com/parfum/valentino-donna-born-roma-yellow-dream,valentino-donna-born-roma-yellow-dream,0,36,7,9
197,https://www.olfastory.com/parfum/la-petite-robe-noire-nectar,la-petite-robe-noire-nectar,0,"19, 68, 127","7, 15","32, 4"
198,https://www.olfastory.com/parfum/mon-premier-parfum,mon-premier-parfum,0,"8, 123, 196","158, 55, 126","130, 4, 2, 46, 14"
199,https://www.olfastory.com/parfum/la-panthere-parfum,la-panthere-parfum,0,"160, 197","42, 32","45, 46"
200,https://www.olfastory.com/parfum/black-orchid-parfum,black-orchid-parfum,2,"198, 113","177, 25, 141",32
201,https://www.olfastory.com/parfum/habit-rouge-0,habit-rouge-0,1,"36, 124, 19, 26, 85, 17","7, 199, 53, 32, 23, 114, 43","2, 63, 31, 3, 105, 133"
202,https://www.olfastory.com/parfum/coco-mademoiselle-eau-de-toilette,coco-mademoiselle-eau-de-toilette,0,"124, 19, 90","11, 7, 43","32, 2, 9, 14"
203,https://www.olfastory.com/parfum/fahrenheit-parfum-0,fahrenheit-parfum-0,1,126,63,2
204,https://www.olfastory.com/parfum/serpent-boheme,serpent-boheme,0,"16, 12","7, 43","133, 32, 9, 53"
205,https://www.olfastory.com/parfum/voce-viva,voce-viva,0,"16, 33, 19","42, 38","4, 53, 105, 2, 46"
206,https://www.olfastory.com/parfum/boss-bottled-eau-de-parfum,boss-bottled-eau-de-parfum,1,"173, 19, 69","114, 27","46, 14"
207,https://www.olfastory.com/parfum/aimez-moi-comme-je-suis,aimez-moi-comme-je-suis,1,"33, 90","14, 154","4, 131"
208,https://www.olfastory.com/parfum/shalimar-philtre-de-parfum,shalimar-philtre-de-parfum,0,"19, 36, 28","7, 43, 55","2, 32, 200"
209,https://www.olfastory.com/parfum/jadore-infinissime,jadore-infinissime,0,"54, 124, 19","44, 116, 25, 43, 7",53
210,https://www.olfastory.com/parfum/fils-de-joie,fils-de-joie,2,43,46,201
211,https://www.olfastory.com/parfum/chloe-rose-tangerine,chloe-rose-tangerine,0,"12, 26",7,"3, 23"
212,https://www.olfastory.com/parfum/linterdit-eau-de-parfum-intense,linterdit-eau-de-parfum-intense,0,173,"202, 38, 44","2, 32, 14"
213,https://www.olfastory.com/parfum/gucci-bloom-profumo-di-fiori,gucci-bloom-profumo-di-fiori,0,43,"25, 43, 44","18, 174, 31, 55, 53, 46"
214,https://www.olfastory.com/parfum/idole-eau-de-parfum-intense,idole-eau-de-parfum-intense,0,"111, 16","43, 7, 46","53, 73, 23, 32, 2"
215,https://www.olfastory.com/parfum/legend-eau-de-parfum,legend-eau-de-parfum,1,"19, 29","43, 82, 18",105
216,https://www.olfastory.com/parfum/libre-eau-de-parfum-intense,libre-eau-de-parfum-intense,0,"28, 16, 19","38, 141, 43, 28","137, 4, 14, 2"
217,https://www.olfastory.com/parfum/oud-blanc,oud-blanc,0,145,"76, 7, 62","9, 83, 2"
218,https://www.olfastory.com/parfum/spicebomb-night-vision-0,spicebomb-night-vision-0,1,"36, 90, 69, 173, 27, 165, 51, 75","166, 30, 203, 167, 28, 110","58, 32, 23, 1, 204, 31, 205"
219,https://www.olfastory.com/parfum/coco-mademoiselle-leau-privee,coco-mademoiselle-leau-privee,0,16,"43, 7",9
220,https://www.olfastory.com/parfum/my-way,my-way,0,"19, 38","44, 43","23, 2, 9"
221,https://www.olfastory.com/parfum/meteore,meteore,1,"19, 16, 124","13, 70, 54, 51, 27",14
222,https://www.olfastory.com/parfum/ocean-di-gioia,ocean-di-gioia,0,"66, 57, 60","43, 116, 7, 206","46, 53"
223,https://www.olfastory.com/parfum/match-point,match-point,1,"17, 54",99,"14, 119"
224,https://www.olfastory.com/parfum/mademoiselle-rochas-black,mademoiselle-rochas-black,0,"19, 207, 152","7, 155, 63","2, 105, 96"
225,https://www.olfastory.com/parfum/1881-sivler,1881-sivler,1,"30, 203, 36, 17, 33","136, 25, 35, 28","32, 105"
